title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt0787474,The Boxtrolls,"$52,098,992",usa,"Animation, Adventure, Comedy, Family, Fantasy","Graham Annable, Anthony Stacchi",61.0,Focus Features,PG,6.8,77%,96 min,movie,"52,133"
tt3729920,The Disappearance of Eleanor Rigby: Them,"$402,191",usa,"Drama, Romance",Ned Benson,57.0,The Weinstein Company,R,6.3,66%,123 min,movie,"11,118"
tt1600196,The Drop,"$8,709,169",usa,"Crime, Drama",Michaël R. Roskam,69.0,Fox Searchlight,R,7.1,89%,106 min,movie,"135,839"
tt0455944,The Equalizer,"$85,212,969",usa,"Action, Crime, Thriller",Antoine Fuqua,57.0,Sony Pictures,R,7.2,59%,132 min,movie,"312,978"
tt2333784,The Expendables 3,"$34,742,878","usa, france, bulgaria, germany","Action, Adventure, Thriller",Patrick Hughes,35.0,Lionsgate Pictures,PG-13,6.1,32%,126 min,movie,"161,029"
tt2039393,The Gambler,"$18,884,667",usa,"Crime, Drama, Thriller",Rupert Wyatt,55.0,Paramount Pictures,R,6.0,43%,111 min,movie,"61,509"
tt0435651,The Giver,"$33,480,518","south africa, canada, usa","Drama, Romance, Sci-Fi",Phillip Noyce,47.0,The Weinstein Company,PG-13,6.5,35%,97 min,movie,"107,646"
tt2278388,The Grand Budapest Hotel,"$56,939,515","germany, usa","Adventure, Comedy, Crime",Wes Anderson,88.0,Fox Searchlight,R,8.1,91%,99 min,movie,"657,039"
tt2980592,The Guest,"$642,285","usa, uk","Action, Comedy, Crime, Horror, Mystery, Thriller",Adam Wingard,76.0,Picturehouse Films,R,6.7,91%,100 min,movie,"84,393"
tt0498351,The Hero of Color City,"$32,048","usa, india, south korea","Animation, Family",Frank Gladstone,33.0,Magnolia Pictures,G,3.9,29%,77 min,movie,436
tt2310332,The Hobbit: The Battle of the Five Armies,"$187,747,747","new zealand, usa","Adventure, Fantasy",Peter Jackson,59.0,Warner Bros.,PG-13,7.4,59%,144 min,movie,"450,625"
tt3144626,The Homefront,"$12,641,119",usa,"Drama, Family, War","Fidel Ruiz Healy, Tyler Walker",,Open Road Films,,,43%,82 min,movie,
tt2980648,The Hundred-Foot Journey,"$46,214,579","usa, india, united arab emirates","Comedy, Drama",Lasse Hallström,55.0,Walt Disney Pictures,PG,7.3,67%,122 min,movie,"72,074"
tt1951265,The Hunger Games: Mockingjay - Part 1,"$295,457,212",usa,"Action, Adventure, Sci-Fi, Thriller",Francis Lawrence,64.0,Lionsgate Films,PG-13,6.6,69%,123 min,movie,"390,301"
tt1119646,The Hangover,"$277,313,371","usa, germany",Comedy,Todd Phillips,73.0,Warner Bros. Pictures,R,7.7,78%,100 min,movie,"686,734"
tt1392170,The Hunger Games,"$407,981,652",usa,"Action, Adventure, Sci-Fi, Thriller",Gary Ross,68.0,Lionsgate,PG-13,7.2,84%,142 min,movie,"809,728"
tt2326574,The Identical,"$2,817,092",usa,"Drama, Music",Dustin Marcellino,25.0,Freestyle Releasing,PG,5.1,6%,107 min,movie,"2,397"
tt2788710,The Interview,"$4,551,688",usa,"Action, Adventure, Comedy","Evan Goldberg, Seth Rogen",52.0,Sony Pictures,R,6.5,51%,112 min,movie,"292,955"
tt1872194,The Judge,"$35,631,470",usa,"Crime, Drama",David Dobkin,48.0,Warner Bros. Pictures,R,7.4,48%,141 min,movie,"167,407"
tt2488778,The Keeping Room,"$27,166",usa,"Drama, Western",Daniel Barber,58.0,Drafthouse Films,R,6.0,74%,95 min,movie,"5,926"
tt1043726,The Legend of Hercules,"$14,739,982",usa,"Action, Adventure, Fantasy",Renny Harlin,22.0,Lionsgate Films,PG-13,4.2,3%,99 min,movie,"51,120"
tt1490017,The Lego Movie,"$244,870,202","usa, denmark, australia","Animation, Action, Adventure, Comedy, Family, Fantasy","Christopher Miller, Phil Lord",83.0,Warner Bros. Pictures,PG,7.8,96%,100 min,movie,"312,097"
tt1445208,The Letters,"$1,053,288",usa,Drama,William Riead,25.0,Freestyle Releasing,PG,6.1,29%,114 min,movie,875
tt2950236,The Living,"$5,374",usa,"Crime, Drama, Mystery, Thriller",Jack Bryan,,Monterey Media Inc.,R,6.1,50%,89 min,movie,"1,976"
tt1850397,The Loft,"$4,409,157","belgium, usa","Mystery, Romance, Thriller",Erik Van Looy,24.0,Open Road Films,R,6.3,14%,108 min,movie,"48,552"
tt2187137,The M Word,"$125,345",usa,"Comedy, Drama",Henry Jaglom,47.0,M Word LLC.,R,6.3,38%,117 min,movie,40
tt1790864,The Maze Runner,"$98,537,272","usa, uk","Action, Mystery, Sci-Fi, Thriller",Wes Ball,57.0,20th Century Fox,PG-13,6.8,65%,113 min,movie,"396,731"
tt2177771,The Monuments Men,"$67,239,378","usa, germany","Comedy, Drama, History, War",George Clooney,52.0,Sony Pictures,PG-13,6.1,31%,118 min,movie,"119,957"
tt2756032,The One I Love,"$511,635",usa,"Drama, Fantasy, Mystery, Romance, Sci-Fi, Thriller",Charlie McDowell,66.0,Radius-TWC,R,7.1,82%,91 min,movie,"32,210"
tt2518370,The One I Wrote for You,"$48,643",usa,"Drama, Family, Music",Andrew Lauer,,Abramorama Entertainment,PG,5.9,,110 min,movie,257
tt2203939,The Other Woman,"$77,860,761",usa,"Comedy, Romance",Nick Cassavetes,39.0,20th Century Fox,PG-13,6.0,25%,109 min,movie,"125,233"
tt1640718,The Prophet,"$217,451","qatar, france, lebanon, canada, usa","Animation, Drama","Roger Allers, Gaëtan Brizzi, Paul Brizzi, Joan C. Gratz, Mohammed Saeed Harib, Tomm Moore, Nina Paley, Bill Plympton, Joann Sfar, Michal Socha",61.0,GKIDS,PG,7.1,66%,85 min,movie,"3,891"
tt2799166,The Pyramid,"$2,325,230","usa, morocco","Action, Adventure, Horror, Mystery, Thriller",Grégory Levasseur,24.0,20th Century Fox,R,4.6,14%,89 min,movie,"22,132"
tt2509850,The Rewrite,"$324,889",usa,"Comedy, Romance",Marc Lawrence,51.0,RLJE/Image Entertainment,Not Rated,6.2,66%,107 min,movie,"17,235"
tt2345737,The Rover,"$709,133","australia, usa","Crime, Drama",David Michôd,64.0,A24 Films,R,6.4,66%,103 min,movie,"42,059"
